"UTCDateTime","Temperature"
2022-10-06 17:44:59,28.133
2022-10-06 17:49:59,28.1353
2022-10-06 17:54:59,28.1469
2022-10-06 17:59:59,28.1642
2022-10-06 18:04:59,28.1683
2022-10-06 18:09:59,28.1657
2022-10-06 18:14:59,28.1679
2022-10-06 18:19:59,28.1742
2022-10-06 18:24:59,28.1704
2022-10-06 18:29:59,28.1623
2022-10-06 18:34:59,28.156
2022-10-06 18:39:59,28.1546
2022-10-06 18:44:59,28.1545
2022-10-06 18:49:59,28.1555
2022-10-06 18:54:59,28.1457
2022-10-06 18:59:59,28.1488
2022-10-06 19:04:59,28.1516
2022-10-06 19:09:59,28.153
2022-10-06 19:14:59,28.1538
2022-10-06 19:19:59,28.1545
2022-10-06 19:24:59,28.1597
2022-10-06 19:29:59,28.1686
2022-10-06 19:34:59,28.1704
2022-10-06 19:39:59,28.1707
2022-10-06 19:44:59,28.1628
2022-10-06 19:49:59,28.162
2022-10-06 19:54:59,28.1607
2022-10-06 19:59:59,28.1636
2022-10-06 20:04:59,28.1658
2022-10-06 20:09:59,28.1774
2022-10-06 20:14:59,28.1717
2022-10-06 20:19:59,28.1786
2022-10-06 20:24:59,28.1858
2022-10-06 20:29:59,28.1956
2022-10-06 20:34:59,28.1978
2022-10-06 20:39:59,28.1976
2022-10-06 20:44:59,28.2028
2022-10-06 20:49:59,28.2031
2022-10-06 20:54:59,28.2043
2022-10-06 20:59:59,28.2088
2022-10-06 21:04:59,28.2174
2022-10-06 21:09:59,28.2185
2022-10-06 21:14:59,28.2206
2022-10-06 21:19:59,28.222
2022-10-06 21:24:59,28.2302
2022-10-06 21:29:59,28.2337
2022-10-06 21:34:59,28.231
2022-10-06 21:39:59,28.2265
2022-10-06 21:44:59,28.233
2022-10-06 21:49:59,28.2372
2022-10-06 21:54:59,28.2434
2022-10-06 21:59:59,28.2428
2022-10-06 22:04:59,28.2413
2022-10-06 22:09:59,28.2395
2022-10-06 22:14:59,28.2393
2022-10-06 22:19:59,28.2426
2022-10-06 22:24:59,28.2456
2022-10-06 22:29:59,28.2546
2022-10-06 22:34:59,28.2537
2022-10-06 22:39:59,28.2459
2022-10-06 22:44:59,28.2481
2022-10-06 22:49:59,28.2557
2022-10-06 22:54:59,28.2702
2022-10-06 22:59:59,28.2699
2022-10-06 23:04:59,28.2767
2022-10-06 23:09:59,28.2867
2022-10-06 23:14:59,28.2968
2022-10-06 23:19:59,28.3063
2022-10-06 23:24:59,28.3061
2022-10-06 23:29:59,28.3213
2022-10-06 23:34:59,28.324
2022-10-06 23:39:59,28.3259
2022-10-06 23:44:59,28.3378
2022-10-06 23:49:59,28.3601
2022-10-06 23:54:59,28.3711
2022-10-06 23:59:59,28.3665
2022-10-07 00:04:59,28.3989
2022-10-07 00:09:59,28.3955
2022-10-07 00:14:59,28.3955
2022-10-07 00:19:59,28.4075
2022-10-07 00:24:59,28.4172
2022-10-07 00:29:59,28.4258
2022-10-07 00:34:59,28.4296
2022-10-07 00:39:59,28.4716
2022-10-07 00:44:59,28.4644
2022-10-07 00:49:59,28.4682
2022-10-07 00:54:59,28.4647
2022-10-07 00:59:59,28.4911
2022-10-07 01:04:59,28.5109
2022-10-07 01:09:59,28.5291
2022-10-07 01:14:59,28.5583
2022-10-07 01:19:59,28.5573
2022-10-07 01:24:59,28.5509
2022-10-07 01:29:59,28.5607
2022-10-07 01:34:59,28.5665
2022-10-07 01:39:59,28.591
2022-10-07 01:44:59,28.6134
2022-10-07 01:49:59,28.6317
2022-10-07 01:54:59,28.6392
2022-10-07 01:59:59,28.6373
2022-10-07 02:04:59,28.6412
2022-10-07 02:09:59,28.659
2022-10-07 02:14:59,28.6591
2022-10-07 02:19:59,28.6568
2022-10-07 02:24:59,28.6535
2022-10-07 02:29:59,28.6639
2022-10-07 02:34:59,28.6686
2022-10-07 02:39:59,28.6773
2022-10-07 02:44:59,28.6854
2022-10-07 02:49:59,28.6743
2022-10-07 02:54:59,28.6822
2022-10-07 02:59:59,28.6847
2022-10-07 03:04:59,28.6921
2022-10-07 03:09:59,28.6941
2022-10-07 03:14:59,28.6979
2022-10-07 03:19:59,28.6948
2022-10-07 03:24:59,28.6988
2022-10-07 03:29:59,28.6948
2022-10-07 03:34:59,28.6976
2022-10-07 03:39:59,28.694
2022-10-07 03:44:59,28.6948
2022-10-07 03:49:59,28.6884
2022-10-07 03:54:59,28.6967
2022-10-07 03:59:59,28.7012
2022-10-07 04:04:59,28.7042
2022-10-07 04:09:59,28.6983
2022-10-07 04:14:59,28.6975
2022-10-07 04:19:59,28.7037
2022-10-07 04:24:59,28.6974
2022-10-07 04:29:59,28.6993
2022-10-07 04:34:59,28.697
2022-10-07 04:39:59,28.6977
2022-10-07 04:44:59,28.6996
2022-10-07 04:49:59,28.6954
2022-10-07 04:54:59,28.6914
2022-10-07 04:59:59,28.6928
2022-10-07 05:04:59,28.6915
2022-10-07 05:09:59,28.6873
2022-10-07 05:14:59,28.6902
2022-10-07 05:19:59,28.6915
2022-10-07 05:24:59,28.6877
2022-10-07 05:29:59,28.6853
2022-10-07 05:34:59,28.687
2022-10-07 05:39:59,28.6858
2022-10-07 05:44:59,28.6871
2022-10-07 05:49:59,28.6837
2022-10-07 05:54:59,28.6801
2022-10-07 05:59:59,28.6796
2022-10-07 06:04:59,28.6822
2022-10-07 06:09:59,28.6797
2022-10-07 06:14:59,28.6801
2022-10-07 06:19:59,28.6799
2022-10-07 06:24:59,28.6802
2022-10-07 06:29:59,28.679
2022-10-07 06:34:59,28.6779
2022-10-07 06:39:59,28.6755
2022-10-07 06:44:59,28.676
2022-10-07 06:49:59,28.6752
2022-10-07 06:54:59,28.6753
2022-10-07 06:59:59,28.6653
2022-10-07 07:04:59,28.6611
2022-10-07 07:09:59,28.6655
2022-10-07 07:14:59,28.6692
2022-10-07 07:19:59,28.6729
2022-10-07 07:24:59,28.67
2022-10-07 07:29:59,28.6694
2022-10-07 07:34:59,28.6698
2022-10-07 07:39:59,28.6637
2022-10-07 07:44:59,28.6591
2022-10-07 07:49:59,28.6591
2022-10-07 07:54:59,28.6596
2022-10-07 07:59:59,28.6573
2022-10-07 08:04:59,28.6603
2022-10-07 08:09:59,28.6606
2022-10-07 08:14:59,28.6588
2022-10-07 08:19:59,28.6618
2022-10-07 08:24:59,28.6605
2022-10-07 08:29:59,28.6573
2022-10-07 08:34:59,28.6611
2022-10-07 08:39:59,28.6579
2022-10-07 08:44:59,28.6558
2022-10-07 08:49:59,28.6543
2022-10-07 08:54:59,28.6497
2022-10-07 08:59:59,28.6475
2022-10-07 09:04:59,28.6493
2022-10-07 09:09:59,28.647
2022-10-07 09:14:59,28.6437
2022-10-07 09:19:59,28.6452
2022-10-07 09:24:59,28.6465
2022-10-07 09:29:59,28.6427
2022-10-07 09:34:59,28.6443
2022-10-07 09:39:59,28.6484
2022-10-07 09:44:59,28.6464
2022-10-07 09:49:59,28.6373
2022-10-07 09:54:59,28.638
2022-10-07 09:59:59,28.6336
2022-10-07 10:04:59,28.6351
2022-10-07 10:09:59,28.6369
2022-10-07 10:14:59,28.6361
2022-10-07 10:19:59,28.6287
2022-10-07 10:24:59,28.6324
2022-10-07 10:29:59,28.6357
2022-10-07 10:34:59,28.624
2022-10-07 10:39:59,28.6173
2022-10-07 10:44:59,28.617
2022-10-07 10:49:59,28.6155
2022-10-07 10:54:59,28.6166
2022-10-07 10:59:59,28.6231
2022-10-07 11:04:59,28.6214
2022-10-07 11:09:59,28.6228
