"UTCDateTime","Temperature"
2022-10-06 05:19:59,28.1526
2022-10-06 05:24:59,28.1456
2022-10-06 05:29:59,28.1359
2022-10-06 05:34:59,28.1303
2022-10-06 05:39:59,28.1277
2022-10-06 05:44:59,28.1224
2022-10-06 05:49:59,28.1231
2022-10-06 05:54:59,28.1198
2022-10-06 05:59:59,28.1196
2022-10-06 06:04:59,28.1176
2022-10-06 06:09:59,28.1159
2022-10-06 06:14:59,28.116
2022-10-06 06:19:59,28.1142
2022-10-06 06:24:59,28.1093
2022-10-06 06:29:59,28.1077
2022-10-06 06:34:59,28.1053
2022-10-06 06:39:59,28.1038
2022-10-06 06:44:59,28.1042
2022-10-06 06:49:59,28.1019
2022-10-06 06:54:59,28.0993
2022-10-06 06:59:59,28.098
2022-10-06 07:04:59,28.0942
2022-10-06 07:09:59,28.0918
2022-10-06 07:14:59,28.0888
2022-10-06 07:19:59,28.0907
2022-10-06 07:24:59,28.09
2022-10-06 07:29:59,28.0868
2022-10-06 07:34:59,28.0842
2022-10-06 07:39:59,28.0822
2022-10-06 07:44:59,28.0805
2022-10-06 07:49:59,28.0806
2022-10-06 07:54:59,28.079
2022-10-06 07:59:59,28.0791
2022-10-06 08:04:59,28.0777
2022-10-06 08:09:59,28.0758
2022-10-06 08:14:59,28.0741
2022-10-06 08:19:59,28.0727
2022-10-06 08:24:59,28.074
2022-10-06 08:29:59,28.072
2022-10-06 08:34:59,28.0721
2022-10-06 08:39:59,28.071
2022-10-06 08:44:59,28.0698
2022-10-06 08:49:59,28.07
2022-10-06 08:54:59,28.0684
2022-10-06 08:59:59,28.0671
2022-10-06 09:04:59,28.0655
2022-10-06 09:09:59,28.065
2022-10-06 09:14:59,28.0642
2022-10-06 09:19:59,28.0637
2022-10-06 09:24:59,28.0641
2022-10-06 09:29:59,28.0642
2022-10-06 09:34:59,28.0643
2022-10-06 09:39:59,28.0627
2022-10-06 09:44:59,28.0615
2022-10-06 09:49:59,28.0609
2022-10-06 09:54:59,28.06
2022-10-06 09:59:59,28.0608
2022-10-06 10:04:59,28.0612
2022-10-06 10:09:59,28.0604
2022-10-06 10:14:59,28.0587
2022-10-06 10:19:59,28.0592
2022-10-06 10:24:59,28.0541
2022-10-06 10:29:59,28.0515
2022-10-06 10:34:59,28.0495
2022-10-06 10:39:59,28.0515
2022-10-06 10:44:59,28.0528
2022-10-06 10:49:59,28.0536
2022-10-06 10:54:59,28.0538
2022-10-06 10:59:59,28.0543
2022-10-06 11:04:59,28.0547
2022-10-06 11:09:59,28.0555
2022-10-06 11:14:59,28.0594
2022-10-06 11:19:59,28.0666
2022-10-06 11:24:59,28.0692
2022-10-06 11:29:59,28.0682
2022-10-06 11:34:59,28.0687
2022-10-06 11:39:59,28.0698
2022-10-06 11:44:59,28.0702
2022-10-06 11:49:59,28.0703
2022-10-06 11:54:59,28.072
2022-10-06 11:59:59,28.0727
2022-10-06 12:04:59,28.0769
2022-10-06 12:09:59,28.0817
2022-10-06 12:14:59,28.0855
2022-10-06 12:19:59,28.0863
2022-10-06 12:24:59,28.0877
2022-10-06 12:29:59,28.0891
2022-10-06 12:34:59,28.0904
2022-10-06 12:39:59,28.098
2022-10-06 12:44:59,28.0973
2022-10-06 12:49:59,28.0968
2022-10-06 12:54:59,28.097
2022-10-06 12:59:59,28.0982
2022-10-06 13:04:59,28.0996
2022-10-06 13:09:59,28.0998
2022-10-06 13:14:59,28.0992
2022-10-06 13:19:59,28.0977
2022-10-06 13:24:59,28.0963
2022-10-06 13:29:59,28.0894
2022-10-06 13:34:59,28.0847
2022-10-06 13:39:59,28.0863
2022-10-06 13:44:59,28.0873
2022-10-06 13:49:59,28.0867
2022-10-06 13:54:59,28.0862
2022-10-06 13:59:59,28.0891
2022-10-06 14:04:59,28.0947
2022-10-06 14:09:59,28.1018
2022-10-06 14:14:59,28.0995
2022-10-06 14:19:59,28.098
2022-10-06 14:24:59,28.1167
2022-10-06 14:29:59,28.1321
2022-10-06 14:34:59,28.1168
2022-10-06 14:39:59,28.1044
2022-10-06 14:44:59,28.1023
2022-10-06 14:49:59,28.1063
2022-10-06 14:54:59,28.1008
2022-10-06 14:59:59,28.0935
2022-10-06 15:04:59,28.0907
2022-10-06 15:09:59,28.0918
2022-10-06 15:14:59,28.0862
2022-10-06 15:19:59,28.0907
2022-10-06 15:24:59,28.0879
2022-10-06 15:29:59,28.085
2022-10-06 15:34:59,28.0835
2022-10-06 15:39:59,28.0845
2022-10-06 15:44:59,28.087
2022-10-06 15:49:59,28.0919
2022-10-06 15:54:59,28.0947
2022-10-06 15:59:59,28.0992
2022-10-06 16:04:59,28.0972
2022-10-06 16:09:59,28.0986
2022-10-06 16:14:59,28.0872
2022-10-06 16:19:59,28.0884
2022-10-06 16:24:59,28.0949
2022-10-06 16:29:59,28.1013
2022-10-06 16:34:59,28.0961
2022-10-06 16:39:59,28.0976
2022-10-06 16:44:59,28.0948
2022-10-06 16:49:59,28.0906
2022-10-06 16:54:59,28.0951
2022-10-06 16:59:59,28.1007
2022-10-06 17:04:59,28.0983
2022-10-06 17:09:59,28.0926
2022-10-06 17:14:59,28.0935
2022-10-06 17:19:59,28.0933
2022-10-06 17:24:59,28.095
2022-10-06 17:29:59,28.0903
2022-10-06 17:34:59,28.0999
2022-10-06 17:39:59,28.1004
2022-10-06 17:44:59,28.1015
2022-10-06 17:49:59,28.0898
2022-10-06 17:54:59,28.0977
2022-10-06 17:59:59,28.0792
2022-10-06 18:04:59,28.079
